Bauxite Particle size ;Target Ca/Si Ratio in Pre-Desilication Slurry   ;Pre-Desilication Process Efficiency ;Digestion Efficiency of Bauxite   ;Steam Injected Into digester    ;Suhu Digester   ;L/S Ratio (Liquor-to-Solid in Digester) ;Target NaOH Solution Concentration in Digestion Tank    ;Digestion Steam Evaporation Loss    ;Steam Flashing Water release    ;Precipitation Temperature   ;Precipitation Yield (Al(OH)? from liquor)   ;Clarification Process Efficiency    ;Seed Alumino Hydrate Ratio  ;Free Moisture in Wet Alumina Hydrate    ;NaOH affected by carbonation    ;Wash Water Added to Red Mud (ton/ton RM)    ;Red Mud Wash Efficiency ;Spent Liquor Na2CO3 conversion efficiency   ;Minimum Causticity (Active NaOH/(NaOH+Na2CO3)   ;Total NaOH OPEX (per Hr)  ;Total CaO OPEX (Per Hr);TOTAL OPEX
56.49845123;1.2;0.8;99.32%;0.05;140.9443512;3;155.7288055;0.03;0.02;56.22873306;79.67%;0.98;2.370907784;0.1;0.1;2.5;0.8;0.9;0.85;2682.398755;202.5908993;2884.989654
73.7151413;1.2;0.8;99.10%;0.05;147.8465729;3;156.4419098;0.03;0.02;65.21001434;75.14%;0.98;2.730624676;0.1;0.1;2.5;0.8;0.9;0.85;3359.884379;638.5319327;3998.416311
57.27125549;1.2;0.8;99.92%;0.05;145.4246979;3;151.4004211;0.03;0.02;56.55276871;79.53%;0.98;2.971472502;0.1;0.1;2.5;0.8;0.9;0.85;3129.411423;695.3643423;3824.775765
57.29553223;1.2;0.8;99.66%;0.05;145.0085907;3;143.7187805;0.03;0.02;67.63232422;73.80%;0.98;2.479338646;0.1;0.1;2.5;0.8;0.9;0.85;-11.88419392;206.569036;194.6848421
74.96195221;1.2;0.8;95.98%;0.05;144.7988892;3;146.5371246;0.03;0.02;51.9971199;81.58%;0.98;2.276646137;0.1;0.1;2.5;0.8;0.9;0.85;3033.966261;698.9764034;3732.942664
71.90133667;1.2;0.8;96.60%;0.05;143.572937;3;150.7848663;0.03;0.02;66.07765961;74.66%;0.98;2.516005516;0.1;0.1;2.5;0.8;0.9;0.85;2512.719652;330.5779316;2843.297584
62.13249969;1.2;0.8;99.33%;0.05;145.367569;3;147.0849915;0.03;0.02;53.47365189;80.90%;0.98;2.337148905;0.1;0.1;2.5;0.8;0.9;0.85;3156.503997;726.7340075;3883.238005
63.85670471;1.2;0.8;98.74%;0.05;142.3256226;3;158.6740723;0.03;0.02;56.19421387;79.69%;0.98;2.680895329;0.1;0.1;2.5;0.8;0.9;0.85;3067.428669;245.6126338;3313.041303
69.70910645;1.2;0.8;97.92%;0.05;145.3943024;3;147.2127075;0.03;0.02;67.22625732;74.02%;0.98;2.903896332;0.1;0.1;2.5;0.8;0.9;0.85;3191.550112;737.6828775;3929.23299
50.31099701;1.2;0.8;100.03%;0.05;145.0624084;3;158.3617554;0.03;0.02;63.80596161;75.89%;0.98;2.287912846;0.1;0.1;2.5;0.8;0.9;0.85;3277.920984;693.5249115;3971.445895
62.21660233;1.2;0.8;99.95%;0.05;146.8242645;3;158.999115;0.03;0.02;65.76837158;74.83%;0.98;2.787374258;0.1;0.1;2.5;0.8;0.9;0.85;2844.585086;208.2075973;3052.792683
62.59812927;1.2;0.8;99.80%;0.05;148.5575867;3;142.9521637;0.03;0.02;68.35015869;73.39%;0.98;2.608968735;0.1;0.1;2.5;0.8;0.9;0.85;1699.713186;803.2472571;2502.960443
64.2628479;1.2;0.8;99.91%;0.05;149.5030518;3;147.1207581;0.03;0.02;63.82044983;75.88%;0.98;2.467013836;0.1;0.1;2.5;0.8;0.9;0.85;2402.560851;331.1764041;2733.737255
70.84597778;1.2;0.8;95.60%;0.05;143.0327301;3;144.8659515;0.03;0.02;51.31483841;81.88%;0.98;2.608358383;0.1;0.1;2.5;0.8;0.9;0.85;2886.02741;371.7663223;3257.793733
63.27307129;1.2;0.8;99.82%;0.05;147.8953705;3;148.5392914;0.03;0.02;59.2474823;78.22%;0.98;2.95056653;0.1;0.1;2.5;0.8;0.9;0.85;3076.387081;487.0809402;3563.468021
64.83572388;1.2;0.8;99.50%;0.05;145.125412;3;158.0276794;0.03;0.02;69.67632294;72.62%;0.98;2.927133083;0.1;0.1;2.5;0.8;0.9;0.85;3147.170094;344.8661984;3492.036293
68.47426605;1.2;0.8;96.08%;0.05;140.303833;3;157.1890259;0.03;0.02;58.99648666;78.35%;0.98;2.883479118;0.1;0.1;2.5;0.8;0.9;0.85;3358.141499;770.4956191;4128.637118
66.11125946;1.2;0.8;97.36%;0.05;143.3579559;3;145.0533295;0.03;0.02;54.33671951;80.53%;0.98;2.117478848;0.1;0.1;2.5;0.8;0.9;0.85;2628.959281;188.3832456;2817.342527
51.1295433;1.2;0.8;99.80%;0.05;140.5877228;3;153.6644745;0.03;0.02;50.03402328;82.43%;0.98;2.90826869;0.1;0.1;2.5;0.8;0.9;0.85;3310.173363;752.4193939;4062.592757
71.33853149;1.2;0.8;98.18%;0.05;146.1062164;3;149.4377441;0.03;0.02;53.56139374;80.85%;0.98;2.127087593;0.1;0.1;2.5;0.8;0.9;0.85;3099.569189;660.1513897;3759.720578
66.02254486;1.2;0.8;98.42%;0.05;142.3816376;3;159.9077606;0.03;0.02;55.28367233;80.09%;0.98;2.273897648;0.1;0.1;2.5;0.8;0.9;0.85;3110.960883;370.1622538;3481.123137
51.9149437;1.2;0.8;99.90%;0.05;142.0683289;3;152.742218;0.03;0.02;61.41651917;77.11%;0.98;2.033535957;0.1;0.1;2.5;0.8;0.9;0.85;2884.48031;199.3132304;3083.79354
54.19178009;1.2;0.8;100.00%;0.05;145.8144073;3;158.8961792;0.03;0.02;54.56354904;80.44%;0.98;2.695148706;0.1;0.1;2.5;0.8;0.9;0.85;3134.790648;326.2598618;3461.050509
59.82872009;1.2;0.8;99.55%;0.05;143.233429;3;156.7819366;0.03;0.02;51.20653534;81.81%;0.98;2.028656483;0.1;0.1;2.5;0.8;0.9;0.85;3135.061712;644.0965015;3779.158214
51.91501999;1.2;0.8;100.11%;0.05;146.7276611;3;159.3296661;0.03;0.02;50.52379608;82.21%;0.98;2.461999893;0.1;0.1;2.5;0.8;0.9;0.85;3368.570176;687.1580353;4055.728211
64.7682724;1.2;0.8;96.43%;0.05;140.3504028;3;150.8134918;0.03;0.02;53.91166687;80.74%;0.98;2.652916431;0.1;0.1;2.5;0.8;0.9;0.85;3047.50305;675.2940151;3722.797065
55.94366837;1.2;0.8;100.00%;0.05;148.3947601;3;145.3183594;0.03;0.02;59.58409882;78.06%;0.98;2.798999548;0.1;0.1;2.5;0.8;0.9;0.85;2853.79989;300.1836618;3153.983552
72.48158264;1.2;0.8;92.71%;0.05;140.8966675;3;143.7223969;0.03;0.02;61.6254158;77.02%;0.98;2.279788971;0.1;0.1;2.5;0.8;0.9;0.85;3053.2867;552.0964013;3605.383101
69.98713684;1.2;0.8;98.43%;0.05;145.7393646;3;151.0700073;0.03;0.02;67.87116241;73.66%;0.98;2.474641323;0.1;0.1;2.5;0.8;0.9;0.85;3029.686001;301.947786;3331.633787
74.3855896;1.2;0.8;98.45%;0.05;149.5469208;3;141.2105255;0.03;0.02;55.99207687;79.79%;0.98;2.850131989;0.1;0.1;2.5;0.8;0.9;0.85;2703.760183;465.2906583;3169.050842
57.44721985;1.2;0.8;98.41%;0.05;142.0543518;3;140.5775146;0.03;0.02;52.15622711;81.52%;0.98;2.660739183;0.1;0.1;2.5;0.8;0.9;0.85;2920.581599;589.485362;3510.066961
53.42553711;1.2;0.8;99.42%;0.05;141.141861;3;147.9837036;0.03;0.02;61.64421463;77.02%;0.98;2.856559277;0.1;0.1;2.5;0.8;0.9;0.85;3006.489741;363.3742853;3369.864026
50.40246964;1.2;0.8;100.29%;0.05;148.220459;3;152.306488;0.03;0.02;65.79256439;74.81%;0.98;2.041802406;0.1;0.1;2.5;0.8;0.9;0.85;2956.531491;382.8271767;3339.358667
71.18437958;1.2;0.8;98.73%;0.05;146.1569366;3;154.9391479;0.03;0.02;64.64017487;75.44%;0.98;2.577819347;0.1;0.1;2.5;0.8;0.9;0.85;3268.514306;596.9558498;3865.470156
64.84256744;1.2;0.8;98.66%;0.05;144.4250488;3;148.8826447;0.03;0.02;69.65297699;72.63%;0.98;2.174410582;0.1;0.1;2.5;0.8;0.9;0.85;2125.804086;260.4873552;2386.291442
61.24212265;1.2;0.8;99.99%;0.05;148.6711273;3;151.3529816;0.03;0.02;55.90159607;79.83%;0.98;2.563166618;0.1;0.1;2.5;0.8;0.9;0.85;3302.515932;762.9253989;4065.441331
72.15271759;1.2;0.8;97.23%;0.05;144.3809052;3;151.7793579;0.03;0.02;68.06729126;73.54%;0.98;2.096588612;0.1;0.1;2.5;0.8;0.9;0.85;2917.672873;430.8332684;3348.506141
53.78524399;1.2;0.8;99.99%;0.05;146.8356934;3;142.067749;0.03;0.02;59.65088654;78.02%;0.98;2.366740227;0.1;0.1;2.5;0.8;0.9;0.85;2010.426902;676.1696001;2686.596502
51.84798431;1.2;0.8;99.52%;0.05;142.0449219;3;141.0052032;0.03;0.02;69.7598877;72.57%;0.98;2.187181711;0.1;0.1;2.5;0.8;0.9;0.85;952.1132182;476.3710221;1428.48424
56.46601486;1.2;0.8;99.96%;0.05;145.8428802;3;149.6798553;0.03;0.02;66.84873962;74.23%;0.98;2.531935215;0.1;0.1;2.5;0.8;0.9;0.85;2889.089921;195.6858739;3084.775795
50.55770111;1.2;0.8;99.96%;0.05;140.8369141;3;159.7913666;0.03;0.02;53.78715515;80.78%;0.98;2.275230408;0.1;0.1;2.5;0.8;0.9;0.85;3153.528156;570.9465282;3724.474684
66.51191711;1.2;0.8;96.81%;0.05;143.3947296;3;141.7271576;0.03;0.02;53.63162994;80.87%;0.98;2.825781345;0.1;0.1;2.5;0.8;0.9;0.85;2844.027181;523.6121085;3367.639289
72.25984192;1.2;0.8;96.86%;0.05;145.3583069;3;144.2791901;0.03;0.02;60.47502136;77.61%;0.98;2.999345541;0.1;0.1;2.5;0.8;0.9;0.85;2658.069529;242.0872728;2900.156802
64.08500671;1.2;0.8;99.48%;0.05;147.6717834;3;142.8764038;0.03;0.02;64.74931335;75.38%;0.98;2.723314285;0.1;0.1;2.5;0.8;0.9;0.85;2757.521458;430.8804813;3188.40194
74.76538086;1.2;0.8;98.07%;0.05;145.6109467;3;158.2077179;0.03;0.02;67.35644531;73.95%;0.98;2.417083263;0.1;0.1;2.5;0.8;0.9;0.85;3215.422377;570.1471082;3785.569485
61.89126205;1.2;0.8;99.94%;0.05;147.8018341;3;152.1107483;0.03;0.02;62.00232315;76.80%;0.98;2.141954422;0.1;0.1;2.5;0.8;0.9;0.85;3175.614413;502.0783371;3677.69275
72.45266724;1.2;0.8;96.80%;0.05;143.7157898;3;152.6011047;0.03;0.02;50.10891724;82.39%;0.98;2.86432004;0.1;0.1;2.5;0.8;0.9;0.85;3257.658359;659.4460053;3917.104365
61.04000473;1.2;0.8;99.70%;0.05;146.8287048;3;144.9172668;0.03;0.02;57.67948532;78.97%;0.98;2.425878048;0.1;0.1;2.5;0.8;0.9;0.85;2819.290895;343.0457308;3162.336626
70.2518158;1.2;0.8;96.72%;0.05;143.1317139;3;150.4561615;0.03;0.02;68.49195862;73.27%;0.98;2.064627647;0.1;0.1;2.5;0.8;0.9;0.85;2856.636534;164.7294192;3021.365953
63.15324783;1.2;0.8;99.33%;0.05;147.1809998;3;140.4743958;0.03;0.02;52.99539566;81.14%;0.98;2.580396175;0.1;0.1;2.5;0.8;0.9;0.85;2971.948954;534.5342896;3506.483244
53.87908173;1.2;0.8;99.57%;0.05;140.3742065;3;156.4299011;0.03;0.02;57.28461838;79.16%;0.98;2.488648176;0.1;0.1;2.5;0.8;0.9;0.85;3320.763333;672.0266473;3992.789981
63.72506332;1.2;0.8;99.96%;0.05;148.6408234;3;153.8395233;0.03;0.02;61.52793121;77.08%;0.98;2.756325722;0.1;0.1;2.5;0.8;0.9;0.85;2918.417198;167.1193292;3085.536527
61.32121658;1.2;0.8;100.00%;0.05;149.2341766;3;151.526947;0.03;0.02;62.22298813;76.72%;0.98;2.963469028;0.1;0.1;2.5;0.8;0.9;0.85;3033.805603;696.8749995;3730.680603
51.73097992;1.2;0.8;100.28%;0.05;148.8125305;3;153.1364288;0.03;0.02;57.65576172;79.00%;0.98;2.984368324;0.1;0.1;2.5;0.8;0.9;0.85;3000.350596;431.4315848;3431.782181
60.56985855;1.2;0.8;99.97%;0.05;147.4966431;3;152.7870941;0.03;0.02;60.93767929;77.37%;0.98;2.531997919;0.1;0.1;2.5;0.8;0.9;0.85;3191.638092;665.6384668;3857.276559
65.48734283;1.2;0.8;98.63%;0.05;146.091507;3;141.7427979;0.03;0.02;69.99582672;72.41%;0.98;2.159481525;0.1;0.1;2.5;0.8;0.9;0.85;2956.664751;516.4964589;3473.16121
58.60590363;1.2;0.8;99.99%;0.05;146.1595459;3;157.9727783;0.03;0.02;68.89133453;73.08%;0.98;2.562337875;0.1;0.1;2.5;0.8;0.9;0.85;2969.988399;204.9339084;3174.922307
54.76069641;1.2;0.8;99.91%;0.05;145.1329193;3;145.4777222;0.03;0.02;59.84085083;77.91%;0.98;2.275257587;0.1;0.1;2.5;0.8;0.9;0.85;2645.773048;218.0220307;2863.795079
66.63388062;1.2;0.8;97.03%;0.05;141.1524353;3;155.2566376;0.03;0.02;50.31613922;82.29%;0.98;2.107162237;0.1;0.1;2.5;0.8;0.9;0.85;2949.30432;177.1185563;3126.422877
74.12714386;1.2;0.8;95.98%;0.05;144.8204346;3;144.7892151;0.03;0.02;64.5968399;75.47%;0.98;2.908294678;0.1;0.1;2.5;0.8;0.9;0.85;2386.93887;746.45691;3133.39578
71.56632233;1.2;0.8;99.37%;0.05;147.5552826;3;157.9089203;0.03;0.02;54.15129852;80.63%;0.98;2.513089657;0.1;0.1;2.5;0.8;0.9;0.85;3085.222359;297.0307755;3382.253134
57.58174896;1.2;0.8;100.00%;0.05;148.7349701;3;151.9416504;0.03;0.02;66.22058105;74.58%;0.98;2.952575684;0.1;0.1;2.5;0.8;0.9;0.85;2951.673617;461.6721981;3413.345815
63.75815964;1.2;0.8;99.20%;0.05;146.3171692;3;143.9850311;0.03;0.02;54.98055267;80.24%;0.98;2.280059099;0.1;0.1;2.5;0.8;0.9;0.85;2620.867714;185.5338486;2806.401563
74.39788055;1.2;0.8;98.87%;0.05;148.1234741;3;153.2033539;0.03;0.02;64.65713501;75.43%;0.98;2.603839397;0.1;0.1;2.5;0.8;0.9;0.85;3087.262097;590.737948;3678.000045
70.99105835;1.2;0.8;95.26%;0.05;143.4750977;3;141.0130768;0.03;0.02;58.96966934;78.35%;0.98;2.170704842;0.1;0.1;2.5;0.8;0.9;0.85;1879.212477;586.7170464;2465.929524
66.23661804;1.2;0.8;99.75%;0.05;147.3676758;3;156.0340424;0.03;0.02;56.27737045;79.65%;0.98;2.593959332;0.1;0.1;2.5;0.8;0.9;0.85;3207.93539;635.2905515;3843.225942
73.70783234;1.2;0.8;95.40%;0.05;141.8726807;3;155.6812744;0.03;0.02;54.80395889;80.33%;0.98;2.569731474;0.1;0.1;2.5;0.8;0.9;0.85;2948.519628;166.3499538;3114.869582
65.50609589;1.2;0.8;95.97%;0.05;141.9527893;3;141.2723389;0.03;0.02;57.31539917;79.15%;0.98;2.675314903;0.1;0.1;2.5;0.8;0.9;0.85;2924.862309;488.8488882;3413.711197
51.49679947;1.2;0.8;100.00%;0.05;145.378952;3;148.5254974;0.03;0.02;69.62574768;72.64%;0.98;2.093288898;0.1;0.1;2.5;0.8;0.9;0.85;2953.833254;329.5438517;3283.377106
69.97090912;1.2;0.8;98.89%;0.05;148.9363251;3;140.323288;0.03;0.02;52.30614471;81.42%;0.98;2.35517025;0.1;0.1;2.5;0.8;0.9;0.85;3119.96311;753.9003186;3873.863429
60.82615662;1.2;0.8;99.80%;0.05;145.6070557;3;153.6168213;0.03;0.02;69.97190857;72.45%;0.98;2.44834733;0.1;0.1;2.5;0.8;0.9;0.85;3022.532317;382.6331746;3405.165491
73.61145782;1.2;0.8;99.70%;0.05;149.9167938;3;157.3457947;0.03;0.02;67.52279663;73.86%;0.98;2.880045414;0.1;0.1;2.5;0.8;0.9;0.85;3130.137028;604.1273745;3734.264402
69.02837372;1.2;0.8;94.27%;0.05;141.1330566;3;143.2489319;0.03;0.02;67.71133423;73.75%;0.98;2.542072296;0.1;0.1;2.5;0.8;0.9;0.85;2541.676848;714.2640232;3255.940871
53.73335266;1.2;0.8;100.01%;0.05;146.5024567;3;156.4402161;0.03;0.02;69.41432953;72.78%;0.98;2.470095158;0.1;0.1;2.5;0.8;0.9;0.85;3147.696812;392.6957684;3540.39258
69.53453064;1.2;0.8;99.85%;0.05;149.2146301;3;157.6256714;0.03;0.02;50.98245239;82.03%;0.98;2.841199636;0.1;0.1;2.5;0.8;0.9;0.85;3019.758616;248.4776383;3268.236254
64.32675934;1.2;0.8;99.92%;0.05;148.2801056;3;153.8358002;0.03;0.02;68.04299927;73.56%;0.98;2.803480148;0.1;0.1;2.5;0.8;0.9;0.85;3192.406447;496.4248052;3688.831252
53.3587265;1.2;0.8;99.67%;0.05;140.0098724;3;159.548584;0.03;0.02;60.13072205;77.79%;0.98;2.981410503;0.1;0.1;2.5;0.8;0.9;0.85;3268.964317;607.7426352;3876.706952
60.67580414;1.2;0.8;99.37%;0.05;143.2838135;3;155.0782013;0.03;0.02;65.52184296;74.96%;0.98;2.750745773;0.1;0.1;2.5;0.8;0.9;0.85;3041.217204;323.6150802;3364.832284
61.83245087;1.2;0.8;99.15%;0.05;143.29599;3;154.1043243;0.03;0.02;68.64613342;73.22%;0.98;2.626706362;0.1;0.1;2.5;0.8;0.9;0.85;3164.402071;620.2073129;3784.609384
55.2179184;1.2;0.8;99.58%;0.05;140.9636536;3;157.21698;0.03;0.02;69.45217133;72.74%;0.98;2.359193325;0.1;0.1;2.5;0.8;0.9;0.85;3247.258051;758.679202;4005.937254
70.58894348;1.2;0.8;99.28%;0.05;147.6880951;3;153.3522034;0.03;0.02;69.10070801;72.95%;0.98;2.578783989;0.1;0.1;2.5;0.8;0.9;0.85;2795.810528;155.4173156;2951.227844
54.65324402;1.2;0.8;100.02%;0.05;147.6544495;3;155.9931183;0.03;0.02;51.36110306;81.85%;0.98;2.087258816;0.1;0.1;2.5;0.8;0.9;0.85;2371.964552;224.1383273;2596.102879
54.79756546;1.2;0.8;99.45%;0.05;142.3579712;3;146.011734;0.03;0.02;64.08599854;75.73%;0.98;2.136410475;0.1;0.1;2.5;0.8;0.9;0.85;1884.758305;195.9156954;2080.674
53.30397797;1.2;0.8;100.00%;0.05;144.5445557;3;158.0264587;0.03;0.02;50.13899994;82.37%;0.98;2.288884163;0.1;0.1;2.5;0.8;0.9;0.85;3262.450605;725.713194;3988.163799
60.64820862;1.2;0.8;98.36%;0.05;141.2527161;3;152.1500397;0.03;0.02;62.15058517;76.76%;0.98;2.704798222;0.1;0.1;2.5;0.8;0.9;0.85;2988.287995;453.9836724;3442.271667
57.72377396;1.2;0.8;100.00%;0.05;148.1446075;3;158.0032959;0.03;0.02;60.47703552;77.61%;0.98;2.947896004;0.1;0.1;2.5;0.8;0.9;0.85;3032.309042;313.8603457;3346.169388
58.08563232;1.2;0.8;100.00%;0.05;149.8136597;3;142.8694153;0.03;0.02;58.73759079;78.48%;0.98;2.654979944;0.1;0.1;2.5;0.8;0.9;0.85;202.9286724;425.1844188;628.1130911
67.55710602;1.2;0.8;96.24%;0.05;143.2562408;3;140.8638153;0.03;0.02;66.30464935;74.54%;0.98;2.662376881;0.1;0.1;2.5;0.8;0.9;0.85;2995.713794;765.4360335;3761.149828
74.79385376;1.2;0.8;95.28%;0.05;144.194931;3;144.9947968;0.03;0.02;62.12215424;76.77%;0.98;2.43318367;0.1;0.1;2.5;0.8;0.9;0.85;3091.327416;605.5641298;3696.891546
62.64863205;1.2;0.8;99.92%;0.05;148.4408417;3;148.9896088;0.03;0.02;59.22706604;78.24%;0.98;2.879044056;0.1;0.1;2.5;0.8;0.9;0.85;1539.543532;372.5470133;1912.090545
61.43053818;1.2;0.8;98.86%;0.05;142.9823914;3;150.761322;0.03;0.02;64.34896088;75.60%;0.98;2.920207739;0.1;0.1;2.5;0.8;0.9;0.85;3009.794443;599.3646449;3609.159088
71.40259552;1.2;0.8;97.49%;0.05;143.988327;3;154.3911896;0.03;0.02;61.96278763;76.85%;0.98;2.377620697;0.1;0.1;2.5;0.8;0.9;0.85;3190.299236;642.2707273;3832.569963
63.11133575;1.2;0.8;97.86%;0.05;141.4122009;3;152.5017395;0.03;0.02;57.16971588;79.22%;0.98;2.040795803;0.1;0.1;2.5;0.8;0.9;0.85;3111.257092;663.5390919;3774.796184
70.39217377;1.2;0.8;96.88%;0.05;142.3858948;3;155.8954315;0.03;0.02;56.78110886;79.29%;0.98;2.005214691;0.1;0.1;2.5;0.8;0.9;0.85;3197.174417;722.0789702;3919.253387
72.14429474;1.2;0.8;98.29%;0.05;148.0897369;3;142.3339539;0.03;0.02;52.98065948;81.15%;0.98;2.623011827;0.1;0.1;2.5;0.8;0.9;0.85;3134.418582;797.4082291;3931.826811
65.21886444;1.2;0.8;95.53%;0.05;141.2867432;3;141.3331604;0.03;0.02;58.93959427;78.37%;0.98;2.660689831;0.1;0.1;2.5;0.8;0.9;0.85;2766.16543;499.0977585;3265.263188
62.01421738;1.2;0.8;99.54%;0.05;144.2082367;3;156.8485718;0.03;0.02;50.76005936;82.10%;0.98;2.507615089;0.1;0.1;2.5;0.8;0.9;0.85;3264.256788;650.6032215;3914.860009
52.62186813;1.2;0.8;100.28%;0.05;148.9788208;3;154.726593;0.03;0.02;55.12159348;80.19%;0.98;2.529044628;0.1;0.1;2.5;0.8;0.9;0.85;3247.873758;589.878751;3837.752509
52.61703873;1.2;0.8;99.99%;0.05;145.2675629;3;146.7963104;0.03;0.02;67.00572968;74.15%;0.98;2.907435179;0.1;0.1;2.5;0.8;0.9;0.85;2891.693158;249.294851;3140.988009
63.83745193;1.2;0.8;97.77%;0.05;142.3536072;3;148.4768524;0.03;0.02;66.87373352;74.22%;0.98;2.565783501;0.1;0.1;2.5;0.8;0.9;0.85;3098.7143;529.940512;3628.654812
56.74420166;1.2;0.8;99.94%;0.05;145.2929993;3;151.7755432;0.03;0.02;51.67248917;81.70%;0.98;2.016746998;0.1;0.1;2.5;0.8;0.9;0.85;2924.012368;231.4508664;3155.463235
64.20832825;1.2;0.8;99.25%;0.05;147.3748627;3;140.5514832;0.03;0.02;59.04343414;78.32%;0.98;2.231295586;0.1;0.1;2.5;0.8;0.9;0.85;1992.186976;400.1128003;2392.299776
57.81703186;1.2;0.8;99.87%;0.05;143.5539398;3;159.9198456;0.03;0.02;69.10971069;72.95%;0.98;2.870645761;0.1;0.1;2.5;0.8;0.9;0.85;3055.16806;281.863178;3337.031238
59.0430336;1.2;0.8;99.33%;0.05;142.0473328;3;156.6718903;0.03;0.02;53.21638489;81.04%;0.98;2.475225925;0.1;0.1;2.5;0.8;0.9;0.85;3276.983748;652.6507012;3929.634449
68.87110901;1.2;0.8;97.79%;0.05;143.7826996;3;152.5854034;0.03;0.02;63.99879456;75.79%;0.98;2.454421997;0.1;0.1;2.5;0.8;0.9;0.85;2925.35822;349.3489281;3274.707149
55.72529221;1.2;0.8;99.72%;0.05;141.8855591;3;157.5009308;0.03;0.02;66.15406036;74.62%;0.98;2.970854282;0.1;0.1;2.5;0.8;0.9;0.85;3468.551286;791.7477518;4260.299038
72.79065704;1.2;0.8;98.22%;0.05;145.8932037;3;154.038559;0.03;0.02;52.29066467;81.43%;0.98;2.062936544;0.1;0.1;2.5;0.8;0.9;0.85;3170.971495;718.3505546;3889.322049
57.07339859;1.2;0.8;100.00%;0.05;147.8825836;3;150.8303528;0.03;0.02;53.23121262;81.04%;0.98;2.599466324;0.1;0.1;2.5;0.8;0.9;0.85;2837.335098;181.5937943;3018.928892
68.79290009;1.2;0.8;94.01%;0.05;140.1997986;3;146.1433563;0.03;0.02;57.14328003;79.25%;0.98;2.909995556;0.1;0.1;2.5;0.8;0.9;0.85;2921.174589;280.305698;3201.480287
60.94960403;1.2;0.8;99.85%;0.05;146.9786987;3;148.7683105;0.03;0.02;56.87338638;79.36%;0.98;2.184732437;0.1;0.1;2.5;0.8;0.9;0.85;2117.997696;327.3484122;2445.346108
50.16243362;1.2;0.8;100.00%;0.05;144.1359406;3;148.0489502;0.03;0.02;69.85913086;72.52%;0.98;2.987725496;0.1;0.1;2.5;0.8;0.9;0.85;2805.443922;205.7075759;3011.151498
66.11946869;1.2;0.8;98.76%;0.05;145.0302277;3;149.9268799;0.03;0.02;59.99439621;77.85%;0.98;2.477078915;0.1;0.1;2.5;0.8;0.9;0.85;3313.743767;773.4801777;4087.223945
63.23563385;1.2;0.8;96.32%;0.05;141.4730072;3;140.8771515;0.03;0.02;55.82273483;79.85%;0.98;2.175948143;0.1;0.1;2.5;0.8;0.9;0.85;2367.326682;578.9020214;2946.228703
59.36124802;1.2;0.8;98.64%;0.05;142.2782745;3;146.6094971;0.03;0.02;64.43383789;75.55%;0.98;2.388066769;0.1;0.1;2.5;0.8;0.9;0.85;2938.649367;402.7963667;3341.445734
72.63499451;1.2;0.8;97.56%;0.05;144.0389862;3;157.4099731;0.03;0.02;65.43815613;75.01%;0.98;2.601555586;0.1;0.1;2.5;0.8;0.9;0.85;3138.71469;469.6875463;3608.402236
58.82527542;1.2;0.8;99.14%;0.05;141.3174438;3;156.9985504;0.03;0.02;54.39459991;80.51%;0.98;2.474762917;0.1;0.1;2.5;0.8;0.9;0.85;2946.111334;208.388255;3154.499589
57.75352097;1.2;0.8;99.99%;0.05;145.9372864;3;156.7770386;0.03;0.02;50.06646347;82.41%;0.98;2.247885227;0.1;0.1;2.5;0.8;0.9;0.85;3391.956356;787.0892808;4179.045637
63.64332581;1.2;0.8;99.48%;0.05;147.5645905;3;142.3428192;0.03;0.02;64.88034058;75.32%;0.98;2.674118996;0.1;0.1;2.5;0.8;0.9;0.85;130.880505;337.5713739;468.4518789
65.48910522;1.2;0.8;95.02%;0.05;140.2654266;3;144.1431427;0.03;0.02;62.96328354;76.34%;0.98;2.814094782;0.1;0.1;2.5;0.8;0.9;0.85;3106.499926;750.4987257;3856.998651
59.7879982;1.2;0.8;98.74%;0.05;142.2276001;3;149.144989;0.03;0.02;55.13300323;80.17%;0.98;2.287342548;0.1;0.1;2.5;0.8;0.9;0.85;3139.908103;572.6287907;3712.536893
69.22888184;1.2;0.8;99.67%;0.05;148.333847;3;155.3957214;0.03;0.02;65.21625519;75.13%;0.98;2.824537277;0.1;0.1;2.5;0.8;0.9;0.85;3013.576115;416.1331177;3429.709233
57.1820755;1.2;0.8;100.00%;0.05;147.7741394;3;156.3491516;0.03;0.02;67.0703125;74.10%;0.98;2.214275837;0.1;0.1;2.5;0.8;0.9;0.85;2958.129498;320.5825283;3278.712026
59.08364105;1.2;0.8;98.29%;0.05;141.3845978;3;146.8324127;0.03;0.02;56.68256378;79.46%;0.98;2.988136053;0.1;0.1;2.5;0.8;0.9;0.85;2554.324573;748.6354933;3302.960067
58.05792618;1.2;0.8;99.86%;0.05;145.9003754;3;147.5283203;0.03;0.02;68.72327423;73.17%;0.98;2.437767029;0.1;0.1;2.5;0.8;0.9;0.85;2851.114152;730.509714;3581.623866
63.37216568;1.2;0.8;99.15%;0.05;144.8101501;3;149.848465;0.03;0.02;51.92641449;81.62%;0.98;2.807759762;0.1;0.1;2.5;0.8;0.9;0.85;2984.799389;583.1863008;3567.985689
56.56684875;1.2;0.8;100.00%;0.05;147.9997253;3;148.0718689;0.03;0.02;62.67367172;76.49%;0.98;2.758049011;0.1;0.1;2.5;0.8;0.9;0.85;2352.752684;428.2245403;2780.977224
